key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,21.1573,3.9,4.9761,8,5.6985,1.992592593,18.131,6.992592593,11.5665,0,0,0,45,1,479845_sentence_2.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,3.02962963,8.6541,6.051851852,5.4787,0,1,1,33,1,470901_sentence_2.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,2.977777778,11.1195,6.02962963,5.3422,0,2,2,25,1,469875_sentence_2.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,3,4.9395,5.977777778,7.8047,0,3,3,40,1,475707_sentence_1.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,1.014814815,5.2954,5.977777778,9.9765,0,4,4,73,1,487696_sentence_2.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,2.940740741,10.0939,4.97037037,1.1353,0,5,5,76,1,488322_sentence_1.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,3.022222222,6.878,4.940740741,4.7723,0,6,6,56,1,484457_sentence_1.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,1,11.587,2,3.0353,0,7,7,54,1,484271_sentence_1.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,3.02962963,11.4816,6.014814815,1.4265,0,8,8,44,1,479845_sentence_1.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
,,,,,,1.022222222,7.2176,5.992592593,6.7187,0,9,9,21,1,469805_sentence_2.wav,613aa029ecf1d52f0a916da6,6,No,2022-05-27_15h43.00.810,ratings_exp,2022.1.4,Win32,59.95563283
