text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,eng_proficiency.response,eng_proficiency.rt,eng_proficiency.started,eng_proficiency.stopped,text.started,text.stopped,eng_proficiency_2.response,eng_proficiency_2.rt,eng_proficiency_2.started,eng_proficiency_2.stopped,text_2.started,text_2.stopped,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,frameRate,
19.72355008299928,None,space,1.9738499169470742,19.72355008299928,None,,,,,,,,,,,,,,,,2022_May_27_1352,ratings_exp,2021.2.3,60.15515540309156,
,,,,,,5.140000000000001,0.9781905000563711,21.73586429201532,None,21.73586429201532,None,4.973333333333333,0.48083887493703514,22.716331292060204,None,22.716331292060204,None,,,,,,,,
