key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,128.2607,1.05,9.3356,7.007407407,6.7211,6.022222222,23.104,8,16.9561,0,0,0,26,1,469883_sentence_1.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,1.022222222,14.8511,3,11.808,0,1,1,7,1,469553_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,2.014814815,64.0231,7.992592593,17.3455,0,2,2,41,1,475707_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,8.02962963,20.3334,8.007407407,17.6697,0,3,3,13,1,469614_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,3.992592593,90.4679,7.007407407,16.0091,0,4,4,42,1,477072_sentence_1.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,1.037037037,12.613,8.244444444,10.7011,0,5,5,70,1,485976_sentence_1.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,3.748148148,19.6695,7.340740741,12.9848,0,6,6,19,1,469737_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,6.518518519,16.7424,7.762962963,16.1288,0,7,7,29,1,469909_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,2.718518519,14.0057,7.192592593,10.0332,0,8,8,52,1,481962_sentence_1.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
,,,,,,3.474074074,14.5384,7.303703704,11.9272,0,9,9,37,1,472263_sentence_2.wav,5e9569e57ca863415e6359bc,17,no,2022-05-27_15h41.20.564,ratings_exp,2022.1.4,Win32,60.86797736
