trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,stim,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,eng_proficiency.response,eng_proficiency.rt,eng_proficiency.started,eng_proficiency.stopped,text.started,text.stopped,eng_proficiency_2.response,eng_proficiency_2.rt,eng_proficiency_2.started,eng_proficiency_2.stopped,text_2.started,text_2.stopped,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,frameRate,
,,,,,8.80256458290387,None,space,1.1708930829772726,8.80256458290387,None,,,,,,,,,,,,,,,,2022-05-27_15h45.27.082,ratings_exp,2022.1.4,59.53052723871408,
,,,,,,,,,,,9.819999903440475,12.228228291962296,10.05845758295618,None,10.05845758295618,None,9,3.082243458018638,22.293638290953822,None,22.293638290953822,None,,,,,,,,
