stim,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,eng_proficiency.response,eng_proficiency.rt,eng_proficiency.started,eng_proficiency.stopped,text.started,text.stopped,eng_proficiency_2.response,eng_proficiency_2.rt,eng_proficiency_2.started,eng_proficiency_2.stopped,text_2.started,text_2.stopped,accent_rating.response,accent_rating.rt,accent_rating.started,accent_rating.stopped,text_4.started,text_4.stopped,text_6.started,text_6.stopped,sound_2.started,sound_2.stopped,accent_rating_2.response,accent_rating_2.rt,accent_rating_2.started,accent_rating_2.stopped,text_5.started,text_5.stopped,text_7.started,text_7.stopped,sound_1.started,sound_1.stopped,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,frameRate,
,,,,,7.440862625022419,None,space,0.8933599999872968,7.440862625022419,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022_May_27_1401,ratings_exp,2021.2.3,60.07950019199254,
480419_sentence_1.wav,0,0,0,48,,,,,,,3.96,0.9485259589273483,8.371307666995563,None,8.371307666995563,None,3.6222222222222222,0.7154390420764685,9.33046479197219,None,9.33046479197219,None,5.933333333333334,12.203726417035796,10.580732292030007,None,10.580732292030007,None,10.09078949992545,10.597465416998602,10.580672184017022,None,8.457777777777778,11.264267583028413,22.797886791988276,None,22.797886791988276,None,22.300037874956615,22.813926583970897,22.797042391973083,None,,,,2022_May_27_1401,ratings_exp,2021.2.3,60.07950019199254,
487969_sentence_2.wav,0,1,1,75,,,,,,,,,,,,,,,,,,,4.528888888888889,11.76540249993559,34.080560709000565,None,34.080560709000565,None,33.583503208938055,34.097286792006344,34.08135726699838,None,6.884444444444444,3.081580042024143,45.86461441696156,None,45.86461441696156,None,45.3658334169304,45.881110916961916,45.86418589194072,None,,,,2022_May_27_1401,ratings_exp,2021.2.3,60.07950019199254,
469639_sentence_2.wav,0,2,2,17,,,,,,,,,,,,,,,,,,,4.066666666666666,8.36491666699294,48.964665542007424,None,48.964665542007424,None,48.473774916958064,48.980965166934766,48.96384826699504,None,6.315555555555555,9.54762299999129,57.34808708401397,None,57.34808708401397,None,56.851699749939144,57.36536916694604,57.3478423499153,None,,,,2022_May_27_1401,ratings_exp,2021.2.3,60.07950019199254,
484271_sentence_1.wav,0,3,3,54,,,,,,,,,,,,,,,,,,,6.315555555555555,7.497753917006776,66.91474237502553,None,66.91474237502553,None,66.41672224993818,66.93158295901958,66.91448680894682,None,4.9911111111111115,3.0646664580563083,74.43159329192713,None,74.43159329192713,None,73.93169633392245,74.43159329192713,74.43258714199764,None,,,,2022_May_27_1401,ratings_exp,2021.2.3,60.07950019199254,
