key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,37.9183,1.17,6.3505,3.986666667,12.4162,1,15.6842,1.008888889,14.7917,0,0,0,35,1,471720_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,2.973333333,20.6191,1.986666667,14.1644,0,1,1,15,1,469635_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,5.008888889,15.3219,4.982222222,15.0398,0,2,2,63,1,484860_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,2.004444444,20.2174,3.995555556,17.0592,0,3,3,43,1,477072_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,4.013333333,16.6294,3.026666667,11.6004,0,4,4,49,1,480419_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,3.995555556,12.3932,5.035555556,13.4363,0,5,5,37,1,472263_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,1.026666667,10.0136,6.973333333,7.6847,0,6,6,71,1,485976_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,3.986666667,14.6181,5.044444444,14.7955,0,7,7,18,1,469737_sentence_1.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,1.017777778,11.6428,6.92,10.9064,0,8,8,44,1,479845_sentence_1.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,1.017777778,16.7743,3.017777778,17.9889,0,9,9,55,1,484271_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,2.955555556,14.8408,4.964444444,9.6907,0,10,10,65,1,485507_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,1.035555556,16.6962,7.906666667,17.1406,0,11,11,17,1,469639_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
,,,,,,3.968888889,15.1974,4.991111111,15.5949,0,12,12,41,1,475707_sentence_2.wav,5ec6a814c615390ad63cbf1f,12,no,2022-05-27_15h41.42.727,ratings_exp,2022.1.4,Win32,60.0060006
