key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,18.4573,7.76171875,4.0196,8.020833333,4.4014,5.979166667,12.3844,6.0625,11.5315,0,0,0,36,1,472263_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,3.96875,8.1646,2.989583333,5.6138,0,1,1,53,1,481962_sentence_2.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,6.083333333,8.9814,6.979166667,2.2435,0,2,2,50,1,481532_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,5.989583333,6.9064,5.083333333,2.2435,0,3,3,4,1,469495_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,7.09375,5.8543,7.09375,2.7887,0,4,4,3,1,469440_sentence_2.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,6.947916667,5.946,7.010416667,2.5662,0,5,5,66,1,485567_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,8.0625,6.7109,7.979166667,1.6842,0,6,6,64,1,485507_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,1.9375,3.6782,1.9375,1.8064,0,7,7,58,1,484549_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,7.083333333,4.7091,7.083333333,1.7516,0,8,8,46,1,479904_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,3.104166667,4.2576,2.96875,1.4809,0,9,9,73,1,487696_sentence_2.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,5.020833333,4.9452,4.989583333,1.0552,0,10,10,69,1,485605_sentence_2.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
,,,,,,7.072916667,5.4318,7.010416667,1.7521,0,11,11,48,1,480419_sentence_1.wav,61466a9b26c5985a58b104de,27,no,2022-05-27_15h33.20.503,ratings_exp,2022.1.4,Win32,59.59475566
