key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,3.2618,7.99972215,2.7263,8.99511855,2.4088,7.928957462,13.0399,9,1.4114,0,0,0,1,1,469431_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.084248605,10.9214,9,1.2173,0,1,1,19,1,469737_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.043758717,10.4123,8.037613319,2.6778,0,2,2,31,1,470408_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,3.069299163,6.7672,1.019220711,2.0056,0,3,3,15,1,469635_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,9,11.3245,9,1.0665,0,4,4,33,1,470901_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,7.998343794,15.4214,9,1.1023,0,5,5,42,1,477072_sentence_1.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,9,8.2759,9,0.9635,0,6,6,32,1,470901_sentence_1.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.06071304,11.7775,7.973064854,1.2114,0,7,7,36,1,472263_sentence_1.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.999912831,15.5249,9,1.1667,0,8,8,35,1,471720_sentence_2.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.044630404,16.2093,7.036087866,1.1866,0,9,9,60,1,484573_sentence_1.wav,613ab42cc7671492eb86b441,3,no,2022-05-27_16h02.28.870,ratings_exp,2022.1.4,MacIntel,59.99880002
