text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,eng_proficiency.response,eng_proficiency.rt,eng_proficiency.started,eng_proficiency.stopped,text.started,text.stopped,eng_proficiency_2.response,eng_proficiency_2.rt,eng_proficiency_2.started,eng_proficiency_2.stopped,text_2.started,text_2.stopped,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,frameRate,
13.794161541038193,None,space,4.4683795410674065,13.794161541038193,None,,,,,,,,,,,,,,,,2022_May_27_1348,ratings_exp,2021.2.3,59.97164851192821,
,,,,,,4.98,4.211974542005919,18.319687416078523,None,18.319687416078523,None,4.537777777777778,0.8820945840561762,22.52699250006117,None,22.52699250006117,None,,,,,,,,
