text_3.started,text_3.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,eng_proficiency.response,eng_proficiency.rt,eng_proficiency.started,eng_proficiency.stopped,text.started,text.stopped,eng_proficiency_2.response,eng_proficiency_2.rt,eng_proficiency_2.started,eng_proficiency_2.stopped,text_2.started,text_2.stopped,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,frameRate,
5.850011457921937,None,space,1.4630093328887597,5.850011457921937,None,,,,,,,,,,,,,,,,2022_May_27_1349,ratings_exp,2021.2.3,59.862600501203616,
,,,,,,6.84,4.596226499998011,7.3572552499827,None,7.3572552499827,None,7.4,6.0483734590234235,11.958984749973752,None,11.958984749973752,None,,,,,,,,
