key_resp.keys,key_resp.rt,eng_proficiency.response,eng_proficiency.rt,eng_proficiency_2.response,eng_proficiency_2.rt,accent_rating.response,accent_rating.rt,accent_rating_2.response,accent_rating_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,Cuántos años tenía cuando ud. empezó a aprender el inglés?,Ha enseñado el español cómo seguna lengua?,date,expName,psychopyVersion,OS,frameRate
space,32.3223,6.013277588,10.4358,8.98813151,4.8836,2.998275282,16.643,8.947936198,18.1161,0,0,0,48,1,480419_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.193319227,13.3138,7.64367296,4.9054,0,1,1,39,1,472268_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.079962023,5.181,6.760864258,11.3496,0,2,2,22,1,469865_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.060379503,9.9463,1.060379503,1.5584,0,3,3,35,1,471720_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.066455892,10.4169,2.342510579,1.4056,0,4,4,6,1,469553_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,3.379803602,11.935,6.491859809,1.5881,0,5,5,57,1,484457_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,4.245133464,11.8703,4.245133464,1.0705,0,6,6,10,1,469581_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.662640516,15.7211,5.552004123,3.6218,0,7,7,20,1,469805_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,3.32796441,11.4871,7.629414605,1.8741,0,8,8,4,1,469495_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,7.544804688,13.0519,7.752249349,1.4241,0,9,9,24,1,469875_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.060750326,12.156,2.400559082,1.0171,0,10,10,17,1,469639_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,1.199707845,9.8983,4.774495985,2.0073,0,11,11,23,1,469865_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.314351671,11.8188,8.859944661,1.9546,0,12,12,25,1,469875_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,3.241966146,10.5827,8.268736979,3.0226,0,13,13,44,1,479845_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,6.115621202,14.6366,7.924900174,1.4526,0,14,14,29,1,469909_sentence_2.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,7.383359375,14.8861,7.734198134,1.2043,0,15,15,64,1,485507_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
,,,,,,7.364403212,8.4488,8.340834418,1.2415,0,16,16,14,1,469635_sentence_1.wav,61527664bdd4bd64a2a3a511,5,No,2022-05-27_15h40.26.055,ratings_exp,2022.1.4,MacIntel,59.99880002
